Id,Код,Возраст,Среднемесячный расход,Средняя продолжительность разговоров,Звонков днем за месяц,Звонков вечером за месяц,Звонков ночью за месяц,Звонки в другие города,Звонки в другие страны,Доля звонков на стационарные телефоны,Количество SMS за месяц
2956,3019,32,611.94,9.3,31,49,2,0,0,23,49
2957,3020,55,325.12,4.4,45,52,0,0,0,16,2
2958,3021,53,387.3,3.2,30,148,0,22,0,0,1
2959,3022,34,272.13,2.4,87,55,0,5,0,22,46
2961,3024,54,517.24,3.5,62,145,0,0,0,9,5
2962,3025,51,580.47,7.5,59,38,1,0,0,0,4
2963,3026,32,934.0,7.5,47,127,5,3,1,4,15
2964,3027,40,294.55,3.4,42,77,0,4,1,19,36
2965,3028,46,117.21,3.2,31,12,3,0,0,25,3
2966,3029,45,239.09,3.3,37,51,1,0,0,15,5
2967,3030,45,676.75,8.3,62,41,0,1,2,13,0
2968,3031,60,355.19,4.1,62,49,0,42,0,1,2
2969,3032,57,76.44,1.2,52,26,2,26,0,11,3
2970,3033,29,344.11,3.7,68,48,4,4,0,1,19
2971,3034,54,580.58,5.8,65,51,0,3,0,23,4
2972,3035,56,773.96,8.1,68,53,2,29,0,19,4
2973,3036,47,180.21,2.3,54,47,0,24,0,5,0
2974,3037,23,114.28,2.3,41,33,8,0,0,6,81
2975,3038,53,281.81,2.8,45,93,2,0,1,2,5
2976,3039,41,154.73,1.4,40,115,5,2,0,17,21
2977,3040,52,372.07,3.3,93,44,4,31,1,1,5
2978,3041,41,352.64,3.2,65,81,0,26,0,6,47
2979,3042,59,142.94,2.2,45,38,0,0,0,19,3
2980,3043,21,75.46,0.7,60,94,0,0,0,0,57
2981,3044,47,177.05,1.7,50,91,3,35,0,2,5
2982,3045,19,12.07,0.1,51,120,3,0,0,2,38
2983,3046,20,266.18,3.9,22,72,7,0,0,4,28
2984,3047,47,323.28,3.5,45,82,0,0,1,17,2
2985,3048,43,22.93,2.0,2,12,0,0,0,0,0
2987,3050,19,132.3,4.2,1,41,6,0,0,1,11
2988,3051,26,1037.1,6.7,102,98,4,20,0,23,16
2989,3052,19,300.12,2.5,53,113,11,3,0,3,71
2990,3053,54,3305.01,13.6,283,85,27,42,0,21,6
2991,3054,53,479.34,4.3,55,97,0,3,0,18,3
2992,3055,59,1407.77,9.1,43,158,6,0,0,2,4
2993,3056,48,190.59,2.2,45,73,0,39,0,2,5
2994,3057,51,275.18,3.2,38,81,2,0,0,12,1
2995,3058,24,650.12,6.3,40,108,28,0,0,5,40
2996,3059,56,538.9,3.6,97,98,2,0,0,7,3
2997,3060,21,380.8,4.9,9,109,8,2,0,2,33
2998,3061,29,678.4,5.0,120,112,33,12,0,6,51
2999,3062,30,294.93,2.0,102,85,5,0,0,21,69
3000,3063,45,930.15,9.8,99,7,4,0,0,30,4
3001,3064,42,4052.08,12.4,426,84,6,58,5,12,8
3002,3065,20,410.87,4.3,7,115,29,0,1,1,41
3003,3066,50,761.85,6.5,97,47,0,0,0,23,3
3005,3068,40,431.83,6.2,52,26,1,0,0,4,10
3006,3069,26,334.11,3.7,46,63,2,24,0,3,5
3007,3070,45,3890.41,11.6,424,92,21,26,0,21,0
3009,3072,38,575.89,3.8,56,136,3,0,0,20,18
3010,3073,52,1860.6,6.0,343,75,50,46,12,32,5
3012,3075,36,8.91,1.1,5,4,0,0,0,0,0
3013,3076,57,480.3,5.2,70,45,4,0,0,6,5
3014,3077,45,447.17,6.5,43,48,0,15,0,7,0
3015,3078,51,1161.89,9.6,68,94,0,0,0,16,5
3016,3079,60,208.0,2.1,50,70,3,0,0,23,4
3017,3080,53,308.5,2.9,71,67,0,4,0,11,4
3018,3081,38,369.21,4.6,47,59,2,7,0,23,32
3019,3082,47,525.84,4.8,62,67,5,2,0,15,1
3020,3083,53,1112.65,8.5,70,87,4,3,0,15,5
3021,3084,52,196.83,2.0,46,89,1,0,0,6,4
3022,3085,58,1023.12,7.2,65,111,0,20,0,7,4
3023,3086,58,444.99,3.9,52,90,0,45,0,3,0
3024,3087,35,2663.64,19.6,77,105,89,4,0,0,24
3025,3088,58,148.33,1.3,51,91,0,3,1,30,2
3026,3089,54,816.38,7.2,69,81,0,0,1,9,0
3027,3090,39,4.91,1.0,3,3,0,0,0,0,0
3030,3093,33,1453.4,11.4,74,126,67,21,0,4,114
3031,3094,29,151.54,1.3,41,124,2,0,0,22,26
3032,3095,26,977.16,5.9,89,134,0,0,0,0,15
3033,3096,43,499.66,3.7,99,72,0,7,0,28,22
3034,3097,28,221.68,2.9,38,67,0,3,0,12,18
3035,3098,25,347.9,3.5,70,44,0,1,0,4,51
3037,3100,58,497.62,3.1,71,151,2,0,0,23,2
3038,3101,21,37.27,0.3,57,116,9,0,0,1,43
3040,3103,59,832.18,9.2,54,66,0,5,0,13,4
3041,3104,40,553.84,4.3,62,96,2,31,0,22,1
3042,3105,33,332.32,3.7,57,61,0,24,0,16,12
3043,3106,41,338.1,3.5,46,73,0,31,0,3,12
3044,3107,45,500.62,5.8,33,88,1,22,0,14,5
3045,3108,52,107.02,1.4,47,53,2,0,2,8,5
3046,3109,21,47.88,0.9,8,63,10,0,0,0,82
3047,3110,47,143.36,1.6,30,84,4,0,0,9,4
3048,3111,29,646.49,5.1,111,41,2,0,0,12,28
3049,3112,61,1938.44,9.2,196,97,16,30,0,18,4
3050,3113,49,254.1,3.3,43,50,0,3,2,6,4
3051,3114,44,339.52,4.1,54,54,0,0,2,2,17
3052,3115,58,661.5,4.5,82,94,0,0,0,18,1
3053,3116,53,200.65,2.5,43,66,0,0,0,1,4
3054,3117,44,545.78,3.6,59,155,0,1,0,13,3
3055,3118,38,452.14,4.2,102,25,0,28,1,1,49
3056,3119,58,292.74,5.1,32,37,0,38,0,0,0
3057,3120,64,104.4,3.0,14,15,0,0,0,8,1
3058,3121,29,815.36,6.4,78,90,0,1,0,14,14
3059,3122,29,425.55,3.1,43,153,3,0,1,0,20
3060,3123,56,823.64,6.0,50,141,7,0,0,0,3
3061,3124,33,211.8,2.5,34,84,2,11,0,18,51
3063,3126,44,26.21,2.0,7,9,0,0,0,0,0
3064,3127,39,388.08,3.6,60,67,6,0,0,24,5
3065,3128,27,542.82,5.7,47,82,3,3,0,11,34
3067,3130,31,175.49,1.9,48,75,4,4,0,6,11
3069,3132,57,72.0,2.0,24,6,0,0,0,3,1
3070,3133,52,73.1,1.5,39,19,5,3,0,2,2
3071,3134,50,103.7,1.1,60,63,0,0,2,6,4
3072,3135,56,681.45,5.9,57,85,0,10,2,23,3
3073,3136,46,3893.85,10.8,488,68,20,27,9,20,7
3074,3137,31,412.9,2.8,58,149,1,14,0,1,59
3075,3138,46,710.89,6.2,64,90,0,4,0,23,2
3076,3139,43,193.49,2.5,40,65,1,36,0,5,22
3077,3140,57,175.05,2.4,37,61,3,6,0,15,3
3078,3141,45,410.23,5.6,49,43,6,3,0,15,4
3079,3142,59,145.36,1.4,58,81,0,3,0,4,2
3080,3143,21,27.9,0.4,4,101,9,0,1,0,27
3081,3144,42,1507.78,9.0,74,159,0,0,2,6,5
3082,3146,44,77.59,1.4,58,4,4,0,0,11,4
3083,3147,30,596.17,4.9,67,96,0,36,3,6,64
3084,3148,19,307.29,3.6,51,82,2,2,0,2,45
3085,3149,27,201.8,3.2,48,32,0,45,0,13,42
3086,3150,52,21.87,2.7,6,3,0,0,0,0,0
3087,3151,59,1389.42,8.2,80,154,0,0,0,1,0
3088,3152,23,114.66,2.5,13,59,0,0,0,5,36
3089,3153,60,432.43,3.5,64,86,1,36,0,11,5
3091,3155,60,165.62,2.5,46,37,4,12,1,16,4
3092,3156,41,185.49,2.6,32,67,0,0,0,10,2
3093,3157,40,233.91,2.7,50,65,0,24,0,1,52
3094,3158,38,3255.07,14.0,282,68,30,3,0,39,10
3095,3159,39,1616.71,6.0,303,114,12,30,7,22,0
3096,3160,38,792.49,6.6,62,100,3,0,2,1,30
3097,3161,46,119.82,1.1,53,96,0,33,1,14,3
3098,3162,30,4392.24,13.6,362,140,10,5,0,15,10
3099,3163,35,935.3,6.0,101,148,73,4,0,11,106
3100,3164,34,644.49,6.6,48,71,3,0,0,15,13
3101,3165,39,263.53,2.1,61,111,0,0,0,5,48
3102,3167,24,330.22,6.4,22,57,4,0,0,7,30
3103,3168,52,236.84,2.2,56,90,0,0,2,7,1
3104,3169,45,3989.02,12.6,369,120,16,9,0,24,6
3105,3170,40,774.56,8.3,68,49,3,0,0,20,23
3106,3171,24,2874.72,9.8,397,54,19,42,10,51,9
3107,3172,53,508.2,6.6,45,45,4,3,3,0,4
3108,3173,43,610.18,9.3,52,30,0,45,0,9,20
3109,3174,28,835.38,5.2,109,75,3,0,0,15,20
3110,3175,19,126.89,2.4,31,42,20,0,1,2,31
3111,3176,20,175.81,6.0,39,2,10,0,0,14,41
3112,3177,27,81.15,1.4,46,26,0,5,0,9,41
3113,3178,27,119.5,1.4,91,6,0,1,0,23,5
3114,3179,47,71.85,1.2,31,51,0,2,0,17,5
3115,3180,55,861.84,8.1,60,67,0,17,0,0,2
3116,3181,34,488.2,3.2,64,148,3,2,0,17,36
3117,3182,42,1077.8,8.0,62,124,1,5,0,1,28
3118,3183,58,227.03,2.7,31,88,0,0,0,0,2
3119,3184,52,245.24,2.5,53,78,4,0,0,1,5
3120,3185,55,538.14,6.4,42,73,0,0,0,0,2
3121,3186,59,153.84,2.3,57,25,0,5,1,11,4
3122,3188,40,264.99,2.6,67,65,0,0,0,28,53
3123,3189,47,184.09,3.4,56,6,0,18,0,4,5
3124,3191,45,247.47,3.7,57,24,2,3,0,25,3
3125,3192,40,841.96,6.2,111,33,8,27,0,7,4
3126,3193,37,250.02,2.5,62,69,0,17,0,16,1
3127,3194,27,324.87,3.9,57,36,6,1,2,15,59
3128,3195,58,248.59,3.5,29,66,9,37,1,16,1
3129,3196,19,399.05,6.7,27,64,5,2,0,0,63
3130,3197,19,89.82,1.5,16,73,10,0,0,5,33
3131,3198,36,2534.7,17.0,114,111,47,28,0,6,81
3132,3199,58,748.48,5.0,53,159,2,16,0,13,3
3133,3200,32,426.66,2.6,140,115,37,12,0,9,72
3134,3201,35,746.31,5.8,75,97,0,28,0,15,13
3135,3202,45,426.63,4.7,47,76,1,0,0,2,5
3136,3203,44,228.52,2.5,36,91,3,5,0,21,12
3137,3205,40,264.25,2.5,53,75,4,7,0,30,7
3138,3206,40,224.84,2.2,69,47,4,36,1,6,35
3139,3207,35,23.59,1.8,8,8,0,0,0,0,0
3140,3208,51,27.85,1.7,10,10,0,0,0,0,0
3141,3209,45,898.38,6.9,38,133,0,1,2,1,5
3142,3210,39,420.42,4.2,68,47,0,9,0,3,7
3143,3211,33,212.25,2.8,50,48,0,0,0,2,17
3144,3212,35,398.51,3.4,45,119,2,0,0,1,69
3145,3213,31,879.06,7.0,92,118,40,9,0,4,41
3146,3214,39,187.6,3.1,39,40,0,5,0,17,31
3147,3215,27,1441.44,10.0,101,152,22,9,2,11,49
3148,3216,49,164.6,1.9,38,81,2,4,0,28,1
3149,3217,29,88.67,1.6,57,3,8,0,0,9,40
3150,3218,25,382.27,4.3,45,64,0,0,0,1,24
3151,3219,21,261.42,2.7,34,113,10,0,0,6,14
3152,3220,24,57.97,1.0,8,79,8,0,0,11,36
3153,3221,41,759.62,7.5,61,73,0,0,0,12,47
3154,3222,46,441.21,3.3,99,52,0,23,1,11,4
3155,3223,48,869.5,9.1,38,97,0,3,0,6,5
3156,3224,29,1419.6,10.0,107,139,28,18,0,15,38
3157,3225,31,372.96,3.7,42,85,0,5,0,21,56
3159,3227,28,1505.8,7.7,105,159,0,38,0,16,22
3160,3228,35,13.92,1.7,8,2,0,0,0,0,0
3161,3229,70,92.16,3.2,19,5,0,0,0,4,0
3162,3230,31,307.44,2.4,66,90,0,0,0,2,21
3163,3231,20,176.54,2.3,14,104,5,0,0,1,27
3164,3232,40,463.89,4.7,31,97,2,2,0,20,22
3165,3233,52,510.75,3.8,40,155,0,2,0,21,1
3166,3234,24,412.78,6.0,35,73,0,0,1,6,16
3167,3235,47,503.55,5.1,48,84,6,0,0,1,5
3168,3236,42,425.01,3.2,33,159,7,0,2,18,34
3169,3237,60,303.85,5.3,54,13,2,0,0,19,0
3170,3238,70,16.8,2.8,4,1,0,0,0,4,0
3171,3239,60,285.39,2.7,42,92,0,5,0,12,3
3172,3240,46,8.19,2.0,3,2,0,0,0,0,0
3173,3241,30,2539.85,11.2,252,104,0,22,10,36,4
3174,3242,44,109.72,1.3,58,49,5,0,0,12,35
3175,3243,37,589.93,4.9,38,136,0,0,0,4,4
3176,3244,69,10.2,1.7,2,3,0,0,0,9,3
3177,3245,40,845.25,6.9,69,77,2,0,0,21,6
3178,3246,59,377.61,3.8,53,81,0,0,2,23,4
3179,3247,60,1177.18,8.8,41,152,0,0,0,5,0
3180,3248,59,531.83,4.6,70,81,5,5,0,7,2
3181,3249,29,500.3,5.1,45,90,0,0,0,2,5
3182,3250,54,283.72,3.4,33,83,4,32,0,11,5
3183,3251,58,22.68,2.1,1,8,0,0,0,13,2
3184,3252,58,313.6,2.8,74,56,0,7,0,13,4
3185,3253,52,420.42,2.4,111,118,0,0,0,0,5
3186,3254,55,721.28,9.2,36,61,0,4,3,16,2
3187,3255,56,300.66,4.0,65,24,4,44,0,0,0
3188,3256,20,157.5,2.3,33,70,9,0,0,1,32
3189,3257,19,391.37,4.8,50,78,0,0,0,3,50
3190,3258,47,652.29,6.4,72,58,0,39,0,3,4
3191,3259,28,1981.32,12.8,118,121,89,13,0,4,75
3192,3260,57,1311.59,8.2,98,90,1,0,0,9,0
3193,3261,58,294.61,2.5,51,113,0,0,0,12,3
3194,3262,26,267.54,3.5,48,53,0,12,0,15,18
3195,3263,57,699.55,7.6,48,77,1,2,1,29,5
3196,3264,27,261.93,1.6,68,160,2,4,0,0,27
3197,3265,19,53.51,2.4,27,2,12,0,0,1,80
3198,3266,39,138.32,1.3,65,60,0,0,0,8,34
3199,3267,60,227.73,2.5,60,59,0,0,0,13,1
3200,3268,40,95.65,1.3,52,41,3,30,1,6,49
3201,3269,28,1182.53,8.4,61,135,0,22,0,22,27
3202,3270,52,874.41,7.4,67,90,3,0,0,28,4
3204,3272,59,690.37,7.5,31,86,3,0,0,25,1
3205,3273,50,488.93,4.3,77,68,5,0,0,9,0
3206,3274,25,734.26,8.1,32,84,1,2,0,8,55
3207,3275,21,103.32,2.4,46,11,9,0,0,2,24
3208,3276,64,42.84,2.1,16,1,0,0,0,10,3
3209,3277,39,19.82,1.1,11,11,0,0,0,0,0
3210,3278,35,245.95,2.7,47,76,2,19,0,11,35
3211,3279,26,155.43,1.6,34,101,7,25,0,6,14
3212,3280,68,30.0,1.0,20,5,0,0,0,3,2
3213,3281,49,300.6,3.3,56,62,4,26,0,18,3
3214,3282,47,3458.91,15.0,289,73,0,4,3,19,6
3216,3284,49,530.37,4.6,75,76,0,0,0,3,4
3217,3285,55,183.14,2.3,48,58,0,7,0,17,5
3218,3286,44,400.04,4.0,48,90,0,23,0,17,36
3219,3287,58,343.98,3.9,39,71,0,3,0,25,3
3220,3288,59,50.83,1.4,34,6,6,19,0,2,2
3221,3289,39,326.06,3.4,50,64,4,0,1,28,58
3222,3290,50,212.92,3.5,36,43,3,22,0,12,1
3223,3291,59,626.04,5.4,36,132,0,0,1,1,0
3224,3292,21,109.56,1.0,58,114,0,4,0,4,62
3225,3293,41,986.74,6.9,60,139,3,4,0,9,2
3226,3294,19,31.53,1.5,30,3,0,2,1,0,36
3227,3295,21,97.21,1.4,39,70,0,0,0,1,20
3228,3296,44,3535.35,14.8,277,93,10,45,0,40,13
3229,3297,40,321.62,2.2,98,90,3,6,0,21,28
3230,3298,28,271.74,1.8,107,86,0,12,1,23,23
3231,3299,50,14.04,1.3,4,8,0,0,0,0,0
3232,3300,31,594.12,3.5,61,154,5,0,0,17,9
3233,3301,20,144.09,2.9,17,61,0,0,0,0,91
3234,3302,19,106.75,2.5,25,32,8,4,0,0,28
3235,3303,53,306.91,3.3,53,71,0,0,0,10,4
3237,3305,19,602.07,6.1,59,79,6,0,0,9,31
3238,3306,59,170.8,2.0,53,46,4,0,0,17,1
3239,3307,54,574.32,5.6,31,116,2,9,0,10,5
3240,3308,38,358.31,7.5,49,4,4,1,0,1,29
3241,3309,42,426.73,7.7,31,42,2,0,1,4,53
3242,3310,53,705.29,6.4,79,61,2,0,0,10,1
3243,3311,28,129.63,1.1,65,93,0,0,2,18,5
3244,3312,47,4381.65,13.0,346,128,15,35,0,40,0
3245,3313,20,603.97,6.3,29,117,9,0,0,4,41
3246,3314,21,496.86,6.5,23,84,26,3,0,1,39
3248,3316,53,317.52,2.7,55,89,2,0,0,8,4
3249,3318,43,15.32,1.7,4,7,0,0,0,0,0
3250,3319,36,51.3,3.0,8,11,0,0,0,0,0
3251,3320,42,161.16,2.0,65,34,3,6,1,11,2
3252,3321,43,1174.63,9.9,55,91,1,32,0,30,22
3253,3322,25,391.25,7.4,55,6,0,26,0,20,29
3254,3323,45,2287.08,10.2,282,60,20,8,0,13,7
3255,3324,47,842.37,7.6,71,74,0,0,0,1,4
3256,3325,46,22.28,1.7,4,11,2,0,0,0,0
3257,3326,20,207.15,2.4,51,75,19,4,0,0,35
3258,3327,53,385.89,2.6,72,130,2,3,0,2,4
3259,3328,21,50.47,0.7,26,77,0,0,0,5,31
3260,3329,57,426.66,3.4,41,137,4,4,2,11,3
3261,3330,43,3073.08,7.8,488,127,7,4,8,20,0
3262,3331,39,152.37,1.3,72,82,0,0,0,3,1
3263,3332,25,438.57,3.0,75,122,3,1,0,25,48
3264,3333,50,824.02,8.8,71,46,2,4,1,14,3
3265,3334,20,19.67,0.2,36,101,7,0,0,6,12
3266,3335,60,402.99,5.7,43,38,4,3,0,12,5
3267,3336,36,156.7,2.0,35,74,0,5,3,26,24
3268,3337,34,162.75,1.4,70,82,5,5,0,8,16
3269,3338,43,6.31,1.1,5,2,0,0,0,0,0
3270,3339,45,683.56,4.9,62,132,0,0,0,3,3
3271,3340,60,2888.54,8.2,431,111,22,32,0,58,0
3272,3341,52,1049.9,8.2,70,103,0,0,0,0,3
3273,3342,35,147.27,1.7,69,38,2,31,0,28,43
3274,3343,65,15.96,1.9,3,4,0,0,0,6,2
3275,3344,61,110.88,3.3,27,1,0,0,0,7,3
3276,3345,48,566.72,3.2,82,138,0,18,0,3,4
3277,3346,31,341.25,2.5,74,91,0,2,0,17,41
3278,3347,70,73.92,2.8,12,10,0,0,0,8,3
3279,3348,43,86.95,1.3,31,60,2,0,0,19,14
3280,3350,58,305.44,3.5,56,58,0,5,0,7,4
3281,3351,35,529.76,4.3,67,81,0,2,0,20,14
3282,3352,45,15.07,2.3,4,4,0,0,0,0,0
3283,3353,56,748.16,8.1,80,30,6,0,1,26,4
3284,3354,33,318.91,3.1,50,89,3,0,0,6,17
3285,3355,68,35.28,1.4,18,3,0,0,0,9,2
3286,3356,56,364.05,4.5,55,49,2,5,0,2,4
3287,3357,26,619.74,6.9,33,93,2,7,0,6,10
3288,3358,27,2424.24,16.0,142,114,43,2,0,0,98
3289,3359,32,911.52,7.2,77,121,26,6,0,7,57
3290,3360,27,1005.08,7.8,111,110,30,2,0,10,22
3291,3361,48,273.27,3.0,43,83,0,0,0,18,4
3292,3362,58,232.19,2.7,31,92,0,0,0,21,4
3293,3363,20,15.8,0.4,23,39,0,0,0,4,11
3294,3364,63,12.48,1.3,2,6,0,0,0,2,2
3295,3365,53,1185.97,8.7,65,122,0,0,0,9,4
3296,3366,20,69.56,2.1,49,2,2,2,0,0,13
3297,3367,60,436.1,3.5,36,128,0,0,0,4,4
3298,3368,52,417.36,4.2,53,81,0,34,0,15,3
3299,3369,43,279.45,4.1,59,24,0,2,2,0,15
3300,3370,57,628.53,6.6,38,94,5,0,0,8,5
3301,3371,46,925.82,8.6,111,12,2,0,0,7,4
3302,3372,24,45.36,0.6,39,62,14,2,0,0,35
3303,3373,52,224.77,1.3,70,148,0,0,0,1,0
3305,3375,49,17.28,1.2,10,6,0,0,0,0,0
3306,3376,47,250.09,2.6,60,66,0,7,0,2,1
3307,3377,49,17.69,1.8,7,5,0,0,0,0,0
3308,3378,47,284.1,2.0,44,157,8,0,0,14,2
3309,3379,43,133.32,1.3,32,116,0,0,0,25,22
3311,3382,60,772.8,6.0,50,109,8,0,0,10,5
3312,3383,24,720.51,7.3,33,104,8,0,0,2,71
3314,3385,46,259.26,3.7,55,33,0,1,0,26,2
3315,3386,60,1116.99,8.1,55,117,6,3,0,3,5
3317,3388,38,714.56,5.8,57,95,2,0,0,19,1
3318,3389,60,222.46,2.8,36,61,3,2,0,18,4
3319,3390,44,305.76,2.4,62,95,0,32,0,14,1
3320,3392,28,334.3,3.2,47,97,2,43,0,7,53
3321,3393,56,360.8,2.4,69,136,6,2,3,12,3
3322,3394,55,913.27,5.9,94,110,2,0,1,17,4
3324,3396,27,1019.65,9.0,126,64,35,4,0,4,72
3325,3397,35,357.63,2.6,69,98,3,7,0,11,26
3326,3398,54,715.48,6.4,92,44,5,0,0,0,5
3327,3399,41,160.52,1.4,63,91,0,30,0,0,41
3328,3400,30,707.0,5.0,65,111,0,22,1,22,54
3329,3401,21,169.95,2.9,27,64,2,0,0,1,19
3330,3402,20,54.81,0.9,52,34,2,0,0,4,71
3331,3403,58,487.94,4.0,67,95,5,0,0,18,3
3332,3404,46,80.85,1.1,70,7,0,17,0,2,3
3333,3405,30,1016.65,7.6,94,115,72,15,3,12,116
3334,3406,56,285.29,3.9,64,12,5,0,0,5,2
3336,3408,45,950.46,9.3,45,82,0,0,0,27,2
3337,3409,21,145.04,3.3,18,35,32,0,0,7,13
3338,3410,69,50.4,3.0,6,8,0,0,0,8,1
3339,3411,19,136.32,2.0,32,73,4,0,0,0,27
3340,3412,38,259.51,2.1,72,92,0,0,0,20,8
3341,3413,43,767.34,8.7,56,47,0,0,0,9,20
3342,3415,55,1913.1,6.0,368,64,47,61,6,30,0
3343,3416,35,506.42,5.3,69,53,0,5,2,26,25
3344,3417,32,430.74,4.2,65,70,0,0,0,4,52
3345,3418,43,342.23,3.5,74,47,5,33,0,29,50
3346,3419,44,200.97,2.9,55,20,2,0,0,20,20
3347,3420,27,521.32,3.3,61,160,4,0,0,13,57
3348,3421,58,875.84,6.8,85,63,2,0,1,17,4
3349,3422,48,23.59,1.6,7,11,0,0,0,0,0
3350,3423,35,121.22,1.1,63,84,0,0,2,26,14
3351,3424,19,144.57,1.7,59,72,5,2,0,2,35
3352,3425,54,92.3,2.3,39,8,0,15,0,28,0
3353,3426,53,92.05,1.7,30,43,0,31,2,4,5
3354,3427,20,386.61,4.2,51,78,5,0,0,1,11
3355,3428,38,1114.75,9.1,70,74,4,0,0,3,43
3356,3429,53,476.41,5.4,50,67,3,0,0,16,4
3357,3430,55,770.52,4.2,105,140,0,7,0,10,5
3358,3432,30,1180.45,9.4,98,115,34,15,0,2,27
3359,3433,33,884.67,6.4,50,147,0,0,2,16,5
3360,3434,21,197.09,2.6,37,80,4,2,0,6,76
3361,3435,31,113.13,1.2,64,58,0,0,0,13,50
3362,3436,33,753.57,6.5,71,81,2,2,0,4,2
3363,3437,40,6.48,0.9,5,3,0,0,0,0,0
3364,3438,46,567.18,5.6,52,86,0,33,0,2,5
3365,3439,67,1558.87,9.2,168,90,16,42,6,36,10
3366,3440,53,433.03,6.6,66,10,0,28,0,27,5
3367,3442,24,182.88,3.3,12,66,18,0,0,6,40
3368,3443,42,313.53,4.6,51,32,6,0,0,7,7
3369,3444,47,412.46,3.5,60,100,0,0,0,13,4
3370,3445,30,386.75,2.6,104,65,3,0,0,11,30
3371,3446,39,12.15,1.5,6,3,0,0,0,0,0
3372,3447,37,243.6,1.5,108,80,0,0,0,6,36
3373,3448,44,29.16,1.8,10,8,0,0,0,0,0
3374,3449,67,22.68,2.1,5,4,0,0,0,3,3
3375,3450,41,9.58,1.3,2,7,0,0,0,0,0
3376,3451,45,272.89,3.4,33,79,0,2,0,22,2
3377,3452,46,11.06,0.9,4,11,0,0,0,0,0
3378,3453,34,130.13,1.1,57,89,0,15,0,17,33
3379,3455,28,419.15,4.0,67,70,1,10,0,24,52
3380,3456,43,375.96,2.6,104,81,0,0,0,27,13
3381,3457,62,1288.78,7.2,153,128,0,27,0,26,5
3382,3458,21,377.55,6.7,7,70,7,0,0,2,93
3383,3459,37,345.03,5.3,53,17,4,0,0,6,21
3384,3460,48,472.97,5.4,30,95,1,30,0,7,0
3385,3461,40,102.94,1.6,43,40,0,0,0,24,55
3386,3462,52,343.6,5.8,50,22,0,0,0,27,4
3387,3463,27,271.81,1.7,106,102,0,37,0,8,15
3388,3464,31,613.11,5.5,45,112,0,45,0,22,55
3389,3465,24,1431.78,9.8,91,134,37,4,2,7,22
3390,3466,50,660.66,6.6,67,49,0,0,0,20,5
3391,3467,67,21.84,2.6,6,1,0,0,0,6,3
3392,3468,47,170.08,2.0,32,86,5,1,0,20,3
3393,3469,21,218.4,2.6,52,65,6,0,0,5,16
3394,3470,53,13.27,1.8,2,7,0,0,0,0,0
3395,3471,37,32.49,1.9,12,7,0,0,0,0,0
3397,3473,20,251.62,2.5,50,108,0,0,0,4,81
3398,3474,35,156.28,1.9,59,32,5,0,2,5,30
3399,3475,34,1138.74,8.8,93,125,38,5,0,8,41
3400,3476,54,251.62,2.5,57,78,0,1,0,9,5
3401,3477,49,5.41,1.1,2,4,0,0,0,0,0
3402,3478,48,231.87,5.2,31,26,0,14,0,13,5
3403,3479,33,1266.72,10.0,63,130,78,48,3,6,36
3404,3480,42,746.34,7.3,52,86,3,33,0,4,56
3405,3481,54,343.6,6.2,55,9,0,3,0,4,0
3406,3482,53,17.82,1.8,6,5,0,0,0,0,0
3407,3483,38,437.24,3.9,33,129,0,0,1,11,25
3408,3484,34,604.77,9.4,59,18,0,0,0,1,48
3409,3485,30,245.28,2.4,53,70,2,0,0,26,15
3410,3486,34,203.0,2.0,93,14,0,6,0,3,49
3411,3487,34,993.83,7.6,115,113,23,12,0,14,96
3412,3488,53,234.03,2.2,80,54,0,3,0,15,4
3413,3489,51,515.72,6.4,32,81,1,5,0,4,3
3414,3490,55,209.51,2.2,34,101,1,40,1,27,3
3415,3491,66,36.48,1.9,4,12,0,0,0,3,1
3416,3492,44,134.4,1.5,31,82,6,17,0,4,10
3417,3493,45,303.8,2.0,58,134,2,10,1,10,5
3418,3494,47,244.72,1.9,93,50,6,2,0,2,1
3419,3495,42,8.35,1.7,3,3,0,0,0,0,0
3420,3496,20,112.27,4.7,23,6,17,5,0,5,36
3421,3497,37,163.07,1.6,43,97,4,3,1,12,43
3423,3499,45,14.91,1.4,7,6,0,0,0,0,0
3424,3500,23,60.2,0.7,57,73,10,0,0,3,20
3425,3501,21,17.96,0.3,17,77,0,0,0,0,34
3426,3502,56,574.83,6.4,53,66,2,0,0,20,1
3427,3503,35,175.43,1.7,54,86,0,0,0,16,33
3428,3504,56,410.1,5.8,38,58,0,25,2,10,5
3429,3505,47,666.75,7.5,58,44,2,4,0,12,0
3430,3506,32,299.55,4.5,42,45,1,3,0,11,7
3431,3507,55,194.86,2.3,34,85,0,44,0,6,4
3432,3508,42,1072.45,9.2,32,138,0,42,0,15,26
3433,3509,57,271.17,3.3,63,40,0,0,0,26,4
3434,3510,28,276.59,2.6,70,69,0,2,2,19,42
3435,3511,47,379.27,2.6,65,138,0,2,1,16,4
3437,3513,25,185.49,1.6,61,96,0,19,0,11,34
3438,3514,38,330.22,2.4,59,133,0,36,0,16,18
3439,3515,46,151.61,1.4,58,89,0,38,0,20,2
3440,3516,57,202.5,1.7,62,99,0,44,1,8,4
3442,3518,35,216.07,3.2,60,20,2,3,0,23,24
3443,3519,27,408.0,3.5,68,86,2,2,0,3,16
3444,3520,55,15.6,1.3,3,7,0,0,0,3,2
